efficacy,code,name,resource,composition,efficacy.1,indications,alias
祛湿方-清热祛湿,601520327,木防己汤,《金匮要略》,防己，石膏，桂枝，人参,补虚通阳，清热利水,胸膈阳郁，水热互结证。症见咳嗽喘气，胸闷而满，心下痞胀坚硬，小便不利，其形如肿，面色黑而晦黯，舌红，苔黄而腻，脉沉紧,"与“防己桂枝汤”(《三因极一病证方论》)、""汉防己汤""(《万氏家传保命歌括》)、防己汤""(《杏苑生春》)为异名同方。原方用木防己，为马兜铃科的广防己，因其毒性，以汉防己(防己)代替"
祛湿方-清热祛湿,601520334,硝石矾石散,《金匮要略》,硝石，枯矾，大麦,清热化湿，消瘀利水,黄疸，身暗黄，日晡发热，五心烦热，不思饮食，肢体倦怠，或额上黑，为汗出，或少腹满，小便自利等。舌暗或有瘀斑，脉涩,又名：消石矾石散。与“消石散”(《圣济总录》)、“矾石散”(《鸡峰普济方》)、“矾消散”(《医学入门》)、“消矾散”(《类聚方》)、“矾石消散”“矾石消石散”(《证治宝鉴》)为异名同方
祛湿方-清热祛湿,601520341,泽漆汤,《金匮要略》,泽漆，法半夏，紫，参，生姜，白，前，黄芩片，人参，桂枝，甘草,清热益肺，化饮宽胸,热饮伤肺胸满证。咳逆上气，痰多息短，身重而肿，小便不利，舌体胖大，苔白腻，脉沉。或见胸满，水肿甚者,"组成“石见穿”代用原方组成""紫参”"
祛湿方-清热祛湿,601520358,栀子大黄汤,《金匮要略》,栀子，大黄，枳实，淡豆豉,泄热祛湿，开郁除烦,酒疸，谷疸，热多湿少，一身尽黄，身热口渴，心中烦热，懊恼不安，不思饮食，时时欲吐，小便短赤；舌质红，舌苔黄，脉沉数,与“枳实大黄栀子豉汤”(《备急千金要方》)、“栀子汤”(《千金翼方》》、“大黄散”(《太平圣惠方》)、“大黄汤”(《圣济总录》)、“枳实大黄汤”(《普济方》)、“栀子枳实豉大黄汤”(《外台秘要》)为异名同方
祛湿方-清热祛湿,601520365,禹功散,《寿世保元》,陈皮，姜半夏，茯苓，猪苓，泽泻，麸炒白术，木通，黄芩片，升麻，甘草，炒栀子,清利湿热，通利小便,膀胱有热，小便不通,
祛湿方-清热祛湿,601520372,万全木通汤,《太平圣惠方》,木通，茯苓，车前草，滑石，瞿麦,清热利尿通淋,伤寒后，下焦热，小便不通三两日，小便难而黄,"原名：木通散；方名见“万全木通汤""(《景岳全书》)。与“万全木通散”(《古今医统大全》)为异名同方"
祛湿方-利水渗湿,601530012,五苓散,《伤寒论》,桂枝，猪苓，茯苓，泽泻，白术,利水渗湿，温阳化气,膀胱气化失司之蓄水证。外有表证，内停水湿，头痛发热，烦渴欲饮，或水入即吐，小便不利，水湿内停的水肿，泄泻，小便不利，以及霍乱头痛，发热，身疼痛，热多欲饮水者，痰饮，脐下动悸，吐涎沫而头眩或短气而咳者；舌苔白，脉浮或浮数,"与“五苓汤”(《黄帝素问宣明论方》)、“生料五苓散”(《仁斋直指方论》)、“五苓饮子""(《类编朱氏集验医方》)为异名同方"
祛湿方-利水渗湿,601530029,猪苓汤,《伤寒论》,猪苓，茯苓，泽泻，阿胶，滑石粉,利水，养阴，清热,水热互结，邪热伤阴所致的发热，渴欲饮水，或下利，咳而呕渴，心烦不得眠者,
祛湿方-利水渗湿,601530036,防己黄芪汤,《金匮要略》,黄芪，防己，炙甘草，白术，生姜，大枣,益气祛风，健脾利水,风水或风湿。汗出恶风，身重，小便不利；舌淡苔白，脉浮,"与""汉防己汤""(《类证活人书》)、""防己汤""(《圣济总录》)、“逐湿汤”(《永乐大典》引《风科集验方》)、“白术煎”(《仙拈集》)、“黄芪防己汤”(《杂病源流犀烛》)为异名同方"
祛湿方-利水渗湿,601530043,五皮散,《华氏中藏经》,姜皮，桑白皮，陈皮，大腹皮，茯苓皮,利水消肿，理气健脾,脾虚湿盛，气滞水泛之皮水证。脾失健运，水湿外溢肌肤，头面四肢悉肿，气喘胸闷，小便不利；苔白腻，脉沉缓,与“五皮饮”(《三因极一病证方论》)为异名同方
祛湿方-利水渗湿,601530050,除湿胃苓汤,《外科正宗》,苍术，厚朴，陈皮，猪苓，泽泻，茯苓，白术，滑石，防风，栀子，木通，肉桂，甘草，灯心草,清热健脾利湿,缠腰火丹，水泡大小不等，其色黄白，破烂流水，痛甚,
祛湿方-利水渗湿,601530067,胃苓汤,《世医得效方》,麸炒苍术，姜厚朴，陈皮，炙甘草，生姜，大枣，桂枝，白术，泽泻，茯苓，猪苓,祛湿和胃，行气利水,夏秋之间，脾胃伤冷，水谷不分，泄泻如水，以及水肿、腹胀、小便不利者,
祛湿方-利水渗湿,601530074,五神汤,《辨证录》,茯苓，金银花，牛膝，车前子，紫花地丁,清热利湿，解毒消肿,湿热壅结之多骨痈，腿痛，委中毒，下肢丹毒等,
祛湿方-利水渗湿,601530104,加味五苓散,《医宗金鉴》,延胡索，土炒白术，泽泻，川木通，盐小茴香，茯苓，橘核，肉桂，槟榔，猪苓,健脾利水,阴肿。心热移于小肠，外肾肤囊肿痛光亮,
祛湿方-利水渗湿,601530111,沉香散,《三因极一病证方论》,沉香，陈皮，炒当归，白芍，炙甘草，石韦，滑石粉，冬葵果，王不留行,疏利气机，通利小便,气淋，小便涩滞，淋漓不宣，少腹胀满,
祛湿方-利水渗湿,601530128,清肺饮,《证治汇补》,黄芩片，柔，白皮，麦冬，车前子，木通，栀子，茯苓，泽泻,清肺热，利水道,肺脾气燥淋病,
祛湿方-利水渗湿,601530135,草薛渗湿汤,《疡科心得集》,粉草薛，茯苓，薏苡仁，泽泻，滑石粉，黄柏，牡丹皮，通草,清热利湿,湿热下注之廉疮。症见初起痒痛红肿，破流脂水，甚则腐烂，皮肉灰暗，脓水清稀，久不收口,
祛湿方-利水渗湿,601530142,五皮饮,《麻科活人全书》,大腹皮，茯苓皮，陈皮，五加皮，姜皮,行气化湿，利水消肿,全身水肿，胸腹胀满，小便不利以及妊娠水肿,
祛湿方-利水渗湿,601530159,加味五淋散,《医宗金鉴》,焦栀子，茯苓，当归，白芍，黄芩片，甘草，地黄，泽泻，车前子，滑石，木通,清热利湿，润燥通淋,子淋。孕妇小便频数窘涩，点滴疼痛,
祛湿方-利水渗湿,601530166,春泽汤,《世医得效方》,人参，白术，茯苓，泽泻，猪苓,补气生清，化气行水,伤暑泄泻，泻定仍渴，小便不利,
祛湿方-利水渗湿,601530173,茵陈五苓散,《金匮要略》,茵陈，桂枝，猪苓，茯苓，泽泻，白术,利湿退黄,湿热黄疸，湿重于热，小便不利者,
祛湿方-利水渗湿,601530180,健固汤,《傅青主女科》,人参，茯苓，土炒白术，盐巴戟天，炒薏苡仁,补脾渗湿,妇人脾虚湿盛，经行泄泻。大便溏薄或清稀如水，乏力倦怠，纳谷欠馨；舌淡嫩，苔薄腻，脉沉迟,
祛湿方-利水渗湿,601530197,健脾利水汤,《胎产心法》,人参，茯苓，土炒白术，当归，川芎，大腹皮，紫苏叶，陈皮，炙甘草，姜皮,健脾利水,孕妇脾胃气虚，或久泻不止，以致面目虚浮者,
祛湿方-利水渗湿,601530210,鲤鱼汤,《备急千金要方》,鲤鱼，白术，生姜，白芍，当归，茯苓,利水消肿,治妊娠腹大，胎间有水气，通身肿满,
祛湿方-利水渗湿,601530227,桂枝去桂加茯苓白术汤,《伤寒论》,白芍，炙甘草，生姜，白术，茯苓，大枣,调和营卫，健脾利水,太阳伤寒兼脾虚水气证。症见小便不利，心下满微结，翕翕发热，无汗，头项强痛，或大便溏，舌淡，苔薄，脉弱。或脾虚水气证。症见心下满微痛，或腹满，小便不利，大便溏，胃中有振水声，或胃脘悸动，脉弱,"与“白术茯苓汤”(《鸡峰普济方》)、“茯苓白术汤""(《普济方》引《近时十便良方》)、“桂枝去桂加苓术汤”(《金镜内台方议》)为异名同方"
祛湿方-利水渗湿,601530234,葵子茯苓散,《金匮要略》,冬葵果，茯苓,通窍利水，渗湿通阳,妊娠水肿，身体沉重，小便不利，恶寒，身冷，起则头昏目眩，或身微肿，或但足跗浮肿；舌苔白滑，脉缓滑,"与""茯苓散""(《圣济总录》)、“茯苓汤”(《鸡峰普济方》)、“葵子散”(《黄帝素问宣明论方》)、“葵苓散""(《女科指掌》)、“葵茯汤”(《产科心法》)为异名同方"
祛湿方-利水渗湿,601530241,防己茯苓汤,《金匮要略》,防己，黄芪，桂枝，茯苓，甘草,益气通阳，利水退肿,皮水。症见四肢浮肿而沉重，手足不温，体倦，四肢肌肉跳动，甚则面目浮肿；舌淡，苔白滑，脉沉,
祛湿方-利水渗湿,601530258,茯苓甘草汤,《伤寒论》,茯苓，桂枝，生姜，炙甘草,温中化饮，通阳利水,心下悸，不渴，四肢冷，苔白滑，脉弦。或汗出，或见下利,"又名：苓桂姜甘汤。“茯苓桂甘汤""(《医学人门》)、""茯苓汤""(《嵩崖尊生全书》)"
祛湿方-利水渗湿,601530265,茯苓泽泻汤,《金匮要略》,茯苓，泽泻，白术，桂枝，甘草，生姜,健脾渗湿，温阳化饮，降逆止呕,胃反呕吐，渴欲饮水，呕多清水；舌淡苔薄润或白滑，脉沉弦滑,
祛湿方-利水渗湿,601530289,木防己去石膏加茯苓芒硝汤,《金匮要略》,防己，桂枝，人参，芒硝，茯苓,行水化饮，散结消痞，补虚通便,,原方用木防己，为马兜铃科的广防己，因其毒性，以汉防己(防己)代替
祛湿方-利水渗湿,601530296,泽泻汤,《金匮要略》,泽泻，白术,健脾利水除饮,水停心下，清阳不升，浊阴上冒，头目昏眩，泛恶作呕，舌苔白腻，脉沉缓,
祛湿方-利水渗湿,601530302,猪苓散,《金匮要略》,猪苓，茯苓，白术,健脾利水,水饮内停之呕吐。呕吐后思水，小便短少；舌苔白腻,与“三物猪苓散”(《三因极一病证方论》)为异名同方
祛湿方-利水渗湿,601530319,赤小豆汤,《医方类聚》引《济生方》,赤小豆，炒当归，生商陆，泽泻，连翘，赤芍，防己，猪苓，蜜桑白皮，泽漆,清热利尿,年少血气俱热，遂生疥疮，变为肿满，或烦或渴，小便不利,
祛湿方-利水渗湿,601530326,大分清饮,《景岳全书》,茯苓，泽泻，木通，猪苓，栀子，枳壳，车前子,清热利湿，利水通淋,积热闭结，小水不利，或致腰腹下部极痛；或湿热下痢，黄疸，溺血，邪热蓄血，腹痛淋闭,
祛湿方-利水渗湿,601530333,对金饮子,《太平惠民和剂局方》,姜厚朴，漂苍术，炙甘草，陈皮,健脾燥湿，利水消肿,主治脾胃受湿，腹胀，大便泄泻，米谷不化，饮食不进，身体沉重，肢节酸疼，皮肤微肿者,与“节金饮子”(《普济方》)为异名同方
祛湿方-利水渗湿,601530340,复元丹,《三因极一病证方论》,炮附片，煨木香，小茴香，炒花椒，独活，姜厚朴，麸炒白术，陈皮，炒吴茱萸，肉桂，泽泻，麸煨肉豆蔻，槟榔,行气利水，补肾助阳,水肿。真火气亏，不能滋养真土，故土不制水，水液妄行，三焦不泻，气脉闭塞，枢机不通，喘息奔急，水气盈溢，渗透经络，皮肤溢满，足胫尤甚，两目下肿，腿股间冷，口苦舌干，心腹坚胀，不得正偃，偃则咳嗽，小便不通，梦中虚惊，不能安卧；脾肾两虚，发肿，怕风,与“复元散”(《嵩崖尊生全书》)为异名同方
祛湿方-利水渗湿,601530357,参术膏,《丹溪心法》,人参，白术，桃仁，陈皮，黄芪，茯苓，炙甘草,健脾渗湿，利水通淋,产后胞损成淋沥证,与“参术汤”(《万氏女科》)为异名同方
祛湿方-利水渗湿,601530364,万病五苓散,《万病回春》,茯苓，白术，猪苓，泽泻，山药，陈皮，漂苍术，炒砂仁，麸煨肉豆蔻，煨诃子肉，肉桂，炙甘草,利水渗湿，涩肠止泻,湿泻腹不痛者，脉细,原名：五苓散；方名见“万病五苓散”(《东医宝鉴》)
祛湿方-利水渗湿,601530388,消胀饮子,《古今医鉴》,白术，厚朴，陈皮，木通，槟榔，紫苏叶，甘草，海金沙，大腹皮，茯苓，枳壳，生姜，大枣,理气健脾，祛湿利水,鼓胀，单腹胀大,
祛湿方-利水渗湿,601530395,天乙丸,《韩氏医通》,灯心草，茯苓，滑石，猪苓，泽泻，人参,清心利水，健脾止泄,小儿元气不足，心脾蕴热，心烦口渴，呕吐泄泻，小便不利，丹毒。孕妇难产不下者；痰胀，腹胀喘肿已减者；小儿脾胃不和,原名：天一丸；方名见“天乙丸”(《医学入门》)。与“天一水串”(《串雅内编》)为异名同方
祛湿方-温化寒湿,601540011,茯苓桂枝白术甘草汤,《伤寒论》,茯苓，桂枝，白术，炙甘草,温阳化饮，健脾利湿,中阳不足，痰饮内停证。胸胁支满，目眩心悸，咳而气短；舌苔白滑，脉弦滑,"与“苓桂术甘汤”(《金匮要略》)、“茯苓白术汤”(《伤寒总病论》)、“茯苓散”(《普济方》)、茯苓白术桂枝甘草汤(《伤寒全生集》)、“茯苓桂甘白术汤”(《古今医统大全》)、“茯苓桂术甘草汤”(《医学入门》)、“苓桂汤”(《杏苑生春》)、“苓桂术甘草汤”(《景岳全书》)、“桂苓甘术汤""(《医方集解》)、""桂苓术甘汤”(《证治准绳》)为异名同方"
祛湿方-温化寒湿,601540028,真武汤,《伤寒论》,茯苓，白芍，白术，生姜，炮附片,温阳利水,脾肾阳衰，水气内停证。小便不利，四肢沉重疼痛，腹痛下利，或肢体浮肿，苔白不渴，太阳病发汗，汗出不解，其人仍发热，心下悸，头眩，身聘动，振振欲癖地者；舌苔白腻，脉沉细,"与“玄武汤”(《备急千金要方》)、“固阳汤”(《易简方》)、""真武丸""(《中国医学大辞典》)为异名同方"
祛湿方-温化寒湿,601540035,实脾散,《重订严氏济生方》,姜厚朴，白术，木瓜，木香，草果仁，槟榔，炮附片，茯苓，干姜，炙甘草，生姜，大枣,温阳健脾，行气利水,脾肾阳虚，水气内停之阴水证。阳虚阴水，下半身肿较甚，胸腹胀满，身重食少，手足不温，大便溏，小便短；舌苔白腻，脉沉弦迟,
祛湿方-温化寒湿,601540042,草薛分清散,《杨氏家藏方》,益智仁，粉草薛，石菖蒲，乌药，食盐,温肾利湿，分清化浊,真元不足，下焦虚寒之膏淋、白浊。小便频数，白如米泔，凝如膏脂，舌淡，苔白，脉沉,"与“分清散”(《重订严氏济生方》)、“分清饮”(《瑞竹堂经验方》)、""草薛分清饮”(《丹溪心法》)、“草薛饮""(《古今医鉴》)、“草薛散”(《寿世保元》)为同方异名"
祛湿方-温化寒湿,601540059,附子汤,《伤寒论》,炮附片，茯苓，人参，白术，白芍,温经助阳，祛寒化湿,寒湿内侵，身体骨节疼痛，恶寒肢冷，苔白滑，脉沉微,
祛湿方-温化寒湿,601540066,白术散,《金匮要略》,白术，川芎，花椒，牡蛎,健脾除湿，温中安胎,妊娠脾虚寒湿中阻，每见脘腹时痛，呕吐清涎，不思饮食，甚至胎动不安,
祛湿方-温化寒湿,601540073,半夏麻黄丸,《金匮要略》,法半夏，麻黄,宣肺降逆，燥湿化饮,(1)心下悸，呼吸不利，胸脘痞闷，咳逆呕恶，舌苔白，脉浮滑。(2)咳嗽喘促，咽喉不利，胸闷气促，苔白脉滑,
祛湿方-温化寒湿,601540080,桂苓五味甘草汤,《金匮要略》,茯苓，桂枝，炙甘草，五味子,温阳化饮，平冲降逆,寒饮停肺气冲证。症见咳嗽，咯吐清稀白痰，手足厥冷，头眩心悸，气从少腹时时上冲胸咽，舌质淡，苔白滑，脉沉弦，尺部弱,
祛湿方-温化寒湿,601540097,蛇床子散,《金匮要略》,蛇床子，粉,暖宫燥湿，杀虫止痒,妇人阴中寒湿瘙痒证。症见妇人阴中冷，阴痒，带下色白量多，腰中重坠，兼有少腹隐痛，遇冷即发，舌淡，脉沉迟,组成“铝粉”或“米粉”代用原方组成“粉”
